u,deg_inter
97405,1
97406,1
97407,2
97408,1
97409,3
97410,1
97411,2
97412,1
97413,2
97414,3
97415,1
97416,1
97417,1
97418,1
97419,1
97420,1
97421,1
97422,6
97423,1
97424,1
97425,1
97426,1
97427,3
97428,2
97429,3
97430,1
97431,1
97432,1
97433,7
97434,1
97435,1
97436,1
97437,2
97438,1
97439,2
97440,1
97441,1
97442,2
97443,1
97444,2
97445,1
97446,1
97447,1
97448,2
97449,1
97450,3
97451,2
97452,1
97453,1
97454,1
97455,1
97456,2
97457,2
97458,1
97459,3
97460,1
97461,1
97462,1
97463,2
97464,1
97465,1
97466,2
97467,1
97468,1
97469,2
97470,1
97471,3
97472,2
97473,1
97474,2
97475,1
97476,1
97477,1
97478,1
97479,1
97480,1
97481,6
97482,3
97483,1
97484,1
97485,1
97486,1
97487,4
97488,2
97489,1
97490,1
97491,1
97492,4
97493,1
97494,1
97495,1
97496,1
97497,2
97498,2
97499,1
97500,2
97501,2
97502,1
97503,1
97504,1
97505,1
97506,1
97507,2
97508,1
97509,1
97510,1
97511,2
97512,1
97513,2
97514,1
97515,1
97516,1
97517,1
97518,1
97519,3
97520,1
97521,1
97522,1
97523,1
97524,1
97525,1
97526,1
97527,1
97528,2
97529,1
97530,1
97531,1
97532,1
97533,1
97534,1
97535,1
97536,4
97537,1
97538,2
97539,1
97540,5
97541,1
97542,1
97543,6
97544,1
97545,2
97546,3
97547,1
97548,2
97549,1
97550,1
97551,1
97552,1
97553,1
97554,1
97555,1
97556,1
97557,1
97558,1
97559,1
97560,1
97561,1
97562,1
97563,1
97564,1
97565,2
97566,2
97567,1
97568,2
97569,2
97570,1
97571,2
97572,1
97573,1
97574,1
97575,1
97576,1
97577,6
97578,2
97579,1
97580,1
97581,2
97582,1
97583,1
97584,1
97585,3
97586,1
97587,4
97588,1
97589,1
97590,1
97591,2
97592,1
97593,1
97594,2
97595,2
97596,2
97597,1
97598,2
97599,1
97600,5
97601,1
97602,1
97603,3
97604,1
97605,1
97606,1
97607,1
97608,3
97609,1
97610,2
97611,1
97612,3
97613,1
97614,1
97615,3
97616,1
97617,2
97618,2
97619,1
97620,1
97621,2
97622,3
97623,1
97624,2
97625,1
97626,3
97627,2
97628,5
97629,1
97630,1
97631,1
97632,1
97633,1
97634,2
97635,1
97636,1
97637,1
97638,1
97639,1
97640,1
97641,1
97642,5
97643,1
97644,4
97645,1
97646,9
97647,1
97648,1
97649,2
97650,1
97651,1
97652,1
97653,1
97654,1
97655,1
97656,2
97657,1
97658,1
97659,1
97660,1
97661,1
97662,1
97663,2
97664,1
97665,1
97666,2
97667,1
97668,1
97669,3
97670,2
97671,1
97672,1
97673,1
97674,5
97675,2
97676,1
97677,1
97678,1
97679,1
97680,5
97681,2
97682,2
97683,14
97684,1
97685,2
97686,1
97687,1
97688,3
97689,1
97690,1
97691,1
97692,1
97693,3
97694,1
97695,1
97696,2
97697,1
97698,1
97699,1
97700,1
97701,1
97702,1
97703,1
97704,1
97705,1
97706,1
97707,2
97708,1
97709,1
97710,1
97711,2
97712,1
97713,2
97714,1
97715,1
97716,9
97717,2
97718,1
97719,1
97720,1
97721,7
97722,1
97723,1
97724,1
97725,2
97726,1
97727,1
97728,2
97729,2
97730,2
97731,1
97732,1
97733,1
97734,1
97735,1
97736,1
97737,1
97738,2
97739,1
97740,1
97741,7
97742,1
97743,3
97744,4
97745,3
97746,1
97747,1
97748,1
97749,2
97750,1
97751,4
97752,3
97753,1
97754,1
97755,1
97756,1
97757,1
97758,1
97759,2
97760,1
97761,1
97762,1
97763,1
97764,1
97765,1
97766,1
97767,1
97768,1
97769,1
97770,3
97771,1
97772,1
97773,1
97774,1
97775,5
97776,1
97777,2
97778,1
97779,1
97780,1
97781,1
97782,1
97783,1
97784,1
97785,1
97786,1
97787,1
97788,1
97789,1
97790,1
97791,1
97792,1
97793,1
97794,1
97795,4
97796,1
97797,2
97798,4
97799,5
97800,1
97801,2
97802,1
97803,5
97804,1
97805,1
97806,2
97807,2
97808,1
97809,1
97810,1
97811,1
97812,1
97813,1
97814,1
97815,1
97816,8
97817,1
97818,1
97819,1
97820,1
97821,1
97822,1
97823,4
97824,1
97825,1
97826,2
97827,2
97828,1
97829,1
97830,1
97831,1
97832,1
97833,1
97834,1
97835,1
97836,2
97837,1
97838,2
97839,1
97840,2
97841,1
97842,2
97843,1
97844,1
97845,5
97846,1
97847,2
97848,1
97849,1
97850,1
97851,1
97852,1
97853,1
97854,1
97855,1
97856,1
97857,1
97858,1
97859,1
97860,2
97861,1
97862,1
97863,1
97864,2
97865,6
97866,2
97867,1
97868,3
97869,1
97870,1
97871,2
97872,6
97873,3
97874,2
97875,2
97876,1
97877,1
97878,1
97879,8
97880,5
97881,1
97882,1
97883,1
97884,1
97885,1
97886,1
97887,1
97888,2
97889,4
97890,1
97891,1
97892,2
97893,1
97894,1
97895,1
97896,2
97897,2
97898,1
97899,4
97900,1
97901,5
97902,1
97903,2
97904,1
97905,2
97906,1
97907,2
97908,2
97909,1
97910,1
97911,1
97912,1
97913,5
97914,1
97915,1
97916,1
97917,1
97918,2
97919,1
97920,1
97921,2
97922,5
97923,1
97924,1
97925,2
97926,1
97927,1
97928,1
97929,1
97930,2
97931,1
97932,3
97933,2
97934,2
97935,3
97936,1
97937,1
97938,1
97939,1
97940,2
97941,1
97942,2
97943,2
97944,3
97945,2
97946,1
97947,2
97948,4
97949,1
97950,1
97951,1
97952,1
97953,2
97954,3
97955,1
97956,1
97957,1
97958,3
97959,1
97960,2
97961,3
97962,1
97963,3
97964,1
97965,2
97966,1
97967,2
97968,2
97969,1
97970,2
97971,3
97972,1
97973,1
97974,2
97975,4
97976,1
97977,1
97978,1
97979,1
97980,1
97981,1
97982,2
97983,7
97984,2
97985,1
97986,1
97987,1
97988,2
97989,1
97990,1
97991,1
97992,1
97993,2
97994,1
97995,2
97996,2
97997,1
97998,6
97999,1
98000,2
98001,1
98002,1
98003,1
98004,1
98005,1
98006,3
98007,1
98008,3
98009,1
98010,1
98011,1
98012,2
98013,1
98014,1
98015,1
98016,5
98017,4
98018,2
98019,3
98020,2
98021,1
98022,2
98023,1
98024,1
98025,1
98026,1
98027,1
98028,3
98029,3
98030,1
98031,1
98032,1
98033,1
98034,1
98035,1
98036,2
98037,1
98038,4
98039,1
98040,1
98041,1
98042,1
98043,1
98044,1
98045,1
98046,1
98047,3
98048,3
98049,2
98050,1
98051,1
98052,1
98053,1
98054,1
98055,1
98056,1
98057,2
98058,1
98059,1
98060,2
98061,1
98062,1
98063,1
98064,2
98065,2
98066,4
98067,2
98068,1
98069,1
98070,2
98071,1
98072,2
98073,2
98074,1
98075,1
98076,1
98077,1
98078,1
98079,1
98080,3
98081,1
98082,3
98083,1
98084,3
98085,4
98086,4
98087,2
98088,2
98089,6
98090,1
98091,3
98092,1
98093,1
98094,1
98095,1
98096,1
98097,1
98098,1
98099,1
98100,1
98101,1
98102,1
98103,1
98104,1
98105,1
98106,3
98107,1
98108,1
98109,1
98110,3
98111,1
98112,2
98113,1
98114,1
98115,3
98116,3
98117,2
98118,1
98119,1
98120,3
98121,5
98122,1
98123,2
98124,4
98125,1
98126,2
98127,1
98128,3
98129,3
98130,1
98131,4
98132,1
98133,6
98134,4
98135,1
98136,3
98137,1
98138,2
98139,1
98140,1
98141,1
98142,1
98143,1
98144,2
98145,2
98146,2
98147,1
98148,3
98149,2
98150,3
98151,5
98152,2
98153,8
98154,1
98155,2
98156,1
98157,1
98158,1
98159,1
98160,1
98161,3
98162,2
98163,2
98164,1
98165,1
98166,1
98167,4
98168,1
98169,1
98170,1
98171,1
98172,1
98173,1
98174,2
98175,1
98176,5
98177,1
98178,7
98179,1
98180,2
98181,1
98182,1
98183,1
98184,2
98185,1
98186,1
98187,1
98188,1
98189,3
98190,2
98191,1
98192,1
98193,1
98194,1
98195,2
98196,1
98197,1
98198,1
98199,1
98200,1
98201,1
98202,1
98203,1
98204,2
98205,1
98206,4
98207,2
98208,2
98209,1
98210,1
98211,2
98212,2
98213,1
98214,1
98215,4
98216,5
98217,2
98218,1
98219,2
98220,2
98221,2
98222,1
98223,4
98224,1
98225,1
98226,1
98227,1
98228,1
98229,1
98230,1
98231,2
98232,1
98233,1
98234,1
98235,2
98236,6
98237,1
98238,1
98239,2
98240,2
98241,6
98242,2
98243,1
98244,1
98245,3
98246,1
98247,2
98248,2
98249,1
98250,2
98251,1
98252,1
98253,1
98254,2
98255,1
98256,1
98257,2
98258,1
98259,1
98260,2
98261,3
98262,1
98263,1
98264,1
98265,1
98266,1
98267,1
98268,2
98269,3
98270,1
98271,1
98272,1
98273,7
98274,1
98275,1
98276,1
98277,1
98278,1
98279,1
98280,1
98281,5
98282,3
98283,2
98284,9
98285,1
98286,1
98287,7
98288,1
98289,1
98290,1
98291,2
98292,1
98293,1
98294,4
98295,1
98296,1
98297,1
98298,3
98299,3
98300,1
98301,1
98302,1
98303,1
98304,1
98305,1
98306,1
98307,2
98308,1
98309,1
98310,1
98311,1
98312,1
98313,1
98314,2
98315,3
98316,3
98317,1
98318,1
98319,1
98320,2
98321,1
98322,2
98323,1
98324,1
98325,1
98326,4
98327,2
98328,1
98329,1
98330,1
98331,2
98332,2
98333,1
98334,2
98335,1
98336,1
98337,3
98338,1
98339,1
98340,1
98341,1
98342,12
98343,3
98344,5
98345,3
98346,1
98347,1
98348,1
98349,1
98350,1
98351,1
98352,1
98353,2
98354,1
98355,7
98356,2
98357,2
98358,3
98359,1
98360,2
98361,4
98362,1
98363,1
98364,1
98365,1
98366,1
98367,1
98368,1
98369,4
98370,2
98371,1
98372,2
98373,2
98374,1
98375,1
98376,1
98377,2
98378,2
98379,2
98380,2
98381,1
98382,1
98383,3
98384,1
98385,1
98386,1
98387,1
98388,1
98389,1
98390,1
98391,1
98392,1
98393,1
98394,2
98395,7
98396,1
98397,1
98398,1
98399,1
98400,1
98401,1
98402,2
98403,1
98404,1
98405,2
98406,1
98407,1
98408,4
98409,1
98410,6
98411,8
98412,1
98413,1
98414,1
98415,2
98416,1
98417,1
98418,1
98419,1
98420,1
98421,1
98422,1
98423,1
98424,1
98425,1
98426,1
98427,1
98428,5
98429,2
98430,1
98431,1
98432,1
98433,1
98434,1
98435,2
98436,1
98437,1
98438,2
98439,1
98440,1
98441,2
98442,1
98443,1
98444,1
98445,3
98446,1
98447,2
98448,1
98449,1
98450,3
98451,1
98452,1
98453,2
98454,1
98455,2
98456,1
98457,1
98458,3
98459,1
98460,1
98461,6
98462,2
98463,1
98464,2
98465,2
98466,1
98467,2
98468,1
98469,1
98470,1
98471,4
98472,3
98473,1
98474,1
98475,1
98476,1
98477,2
98478,1
98479,4
98480,1
98481,1
98482,1
98483,1
98484,1
98485,1
98486,4
98487,1
98488,1
98489,1
98490,1
98491,2
98492,2
98493,5
98494,1
98495,1
98496,2
98497,3
98498,2
98499,2
98500,6
98501,1
98502,2
98503,1
98504,1
98505,1
98506,1
98507,4
98508,1
98509,1
98510,1
98511,2
98512,2
98513,1
98514,1
98515,2
98516,1
98517,2
98518,4
98519,1
98520,2
98521,1
98522,2
98523,1
98524,1
98525,6
98526,1
98527,1
98528,5
98529,1
98530,2
98531,1
98532,1
98533,2
98534,1
98535,1
98536,1
98537,4
98538,2
98539,1
98540,3
98541,3
98542,1
98543,2
98544,4
98545,1
98546,1
98547,1
98548,1
98549,1
98550,1
98551,2
98552,2
98553,7
98554,2
98555,7
98556,1
98557,1
98558,1
98559,1
98560,1
98561,2
98562,2
98563,1
98564,2
98565,1
98566,1
98567,2
98568,6
98569,1
98570,1
98571,2
98572,1
98573,4
98574,2
98575,3
98576,2
98577,1
98578,1
98579,2
98580,6
98581,1
98582,3
98583,2
98584,3
98585,2
98586,1
98587,1
98588,2
98589,4
98590,2
98591,2
98592,1
98593,2
98594,4
98595,4
98596,4
98597,1
98598,3
98599,5
98600,2
98601,1
98602,1
98603,1
98604,1
98605,3
98606,5
98607,1
98608,1
98609,4
98610,1
98611,4
98612,2
98613,1
98614,1
98615,4
98616,4
98617,1
98618,2
98619,4
98620,2
98621,1
98622,2
98623,1
98624,6
98625,1
98626,1
98627,1
98628,1
98629,1
98630,2
98631,1
98632,1
98633,1
98634,1
98635,1
98636,4
98637,1
98638,1
98639,3
98640,1
98641,8
98642,11
98643,18
98644,3
98645,1
98646,1
98647,1
98648,1
98649,6
98650,1
98651,1
98652,1
98653,1
98654,1
98655,1
98656,2
98657,1
98658,1
98659,2
98660,2
98661,2
98662,3
98663,1
98664,1
98665,2
98666,1
98667,1
98668,1
98669,1
98670,1
98671,1
98672,2
98673,2
98674,1
98675,2
98676,5
98677,1
98678,5
98679,1
98680,1
98681,2
98682,1
98683,2
98684,1
98685,2
98686,1
98687,4
98688,5
98689,2
98690,8
98691,1
98692,1
98693,1
98694,1
98695,1
98696,1
98697,1
98698,1
98699,1
98700,1
98701,1
98702,1
98703,2
98704,2
98705,1
98706,1
98707,1
98708,1
98709,1
98710,1
98711,1
98712,3
98713,1
98714,1
98715,1
98716,2
98717,1
98718,3
98719,1
98720,1
98721,1
98722,1
98723,2
98724,3
98725,2
98726,1
98727,2
98728,1
98729,9
98730,1
98731,5
98732,2
98733,1
98734,1
98735,2
98736,1
98737,1
98738,1
98739,1
98740,1
98741,1
98742,1
98743,1
98744,5
98745,2
98746,1
98747,1
98748,1
98749,1
98750,1
98751,6
98752,1
98753,1
98754,2
98755,1
98756,1
98757,1
98758,1
98759,1
98760,1
98761,1
98762,1
98763,2
98764,2
98765,2
98766,1
98767,2
98768,1
98769,2
98770,1
98771,2
98772,1
98773,1
98774,1
98775,1
98776,1
98777,1
98778,3
98779,1
98780,1
98781,1
98782,1
98783,5
98784,2
98785,2
98786,1
98787,4
98788,1
98789,1
98790,1
98791,1
98792,1
98793,1
98794,1
98795,1
98796,1
98797,2
98798,1
98799,1
98800,1
98801,1
98802,2
98803,5
98804,1
98805,1
98806,1
98807,2
98808,1
98809,2
98810,1
98811,3
98812,1
98813,4
98814,2
98815,1
98816,8
98817,7
98818,1
98819,4
98820,1
98821,5
98822,5
98823,1
98824,1
98825,2
98826,1
98827,1
98828,1
98829,1
98830,1
98831,1
98832,1
98833,3
98834,3
98835,3
98836,1
98837,1
98838,1
98839,1
98840,1
98841,1
98842,1
98843,1
98844,1
98845,3
98846,1
98847,1
98848,1
98849,1
98850,3
98851,1
98852,2
98853,7
98854,1
98855,2
98856,1
98857,1
98858,1
98859,1
98860,3
98861,1
98862,1
98863,1
98864,1
98865,1
98866,1
98867,1
98868,2
98869,1
98870,2
98871,3
98872,1
98873,2
98874,2
98875,2
98876,1
98877,2
98878,1
98879,1
98880,1
98881,1
98882,1
98883,1
98884,1
98885,3
98886,3
98887,4
98888,4
98889,1
98890,1
98891,2
98892,1
98893,1
98894,2
98895,1
98896,1
98897,1
98898,1
98899,1
98900,2
98901,1
98902,1
98903,1
98904,1
98905,1
98906,3
98907,1
98908,2
98909,1
98910,1
98911,1
98912,1
98913,2
98914,2
98915,1
98916,1
98917,1
98918,1
98919,1
98920,2
98921,4
98922,1
98923,9
98924,1
98925,1
98926,2
98927,5
98928,4
98929,4
98930,1
98931,1
98932,1
98933,2
98934,4
98935,1
98936,2
98937,3
98938,2
98939,2
98940,1
98941,2
98942,1
98943,2
98944,1
98945,1
98946,15
98947,1
98948,1
98949,1
98950,1
98951,1
98952,2
98953,1
98954,1
98955,2
98956,2
98957,1
98958,1
98959,4
98960,3
98961,1
98962,1
98963,1
98964,4
98965,2
98966,2
98967,2
98968,1
98969,1
98970,2
98971,1
98972,1
98973,1
98974,1
98975,2
98976,1
98977,2
98978,3
98979,2
98980,1
98981,2
98982,1
98983,1
98984,1
98985,2
98986,2
98987,2
98988,1
98989,2
98990,2
98991,1
98992,1
98993,3
98994,1
98995,7
98996,1
98997,1
98998,1
98999,1
99000,1
99001,10
99002,1
99003,3
99004,1
99005,1
99006,2
99007,2
99008,2
99009,1
99010,1
99011,1
99012,2
99013,5
99014,4
99015,1
99016,1
99017,1
99018,1
99019,5
99020,2
99021,2
99022,1
99023,1
99024,2
99025,2
99026,3
99027,1
99028,5
99029,1
99030,3
99031,5
99032,3
99033,1
99034,1
99035,1
99036,1
99037,1
99038,1
99039,1
99040,1
99041,1
99042,1
99043,1
99044,3
99045,1
99046,2
99047,6
99048,3
99049,1
99050,2
99051,1
99052,1
99053,1
99054,1
99055,1
99056,1
99057,1
99058,1
99059,1
99060,1
99061,1
99062,1
99063,1
99064,5
99065,2
99066,1
99067,2
99068,1
99069,2
99070,1
99071,2
99072,3
99073,1
99074,1
99075,1
99076,1
99077,1
99078,2
99079,1
99080,1
99081,1
99082,2
99083,4
99084,3
99085,1
99086,4
99087,1
99088,5
99089,2
99090,1
99091,4
99092,1
99093,1
99094,4
99095,1
99096,5
99097,1
99098,1
99099,3
99100,3
99101,1
99102,2
99103,1
99104,1
99105,2
99106,4
99107,1
99108,1
99109,1
99110,1
99111,5
99112,1
99113,1
99114,1
99115,1
99116,1
99117,1
99118,3
99119,2
99120,1
99121,2
99122,1
99123,2
99124,1
99125,1
99126,1
99127,1
99128,1
99129,1
99130,5
99131,2
99132,4
99133,3
99134,1
99135,4
99136,3
99137,1
99138,1
99139,1
99140,1
99141,3
99142,1
99143,1
99144,1
99145,2
99146,1
99147,2
99148,1
99149,5
99150,1
99151,4
99152,1
99153,1
99154,2
99155,1
99156,3
99157,4
99158,1
99159,1
99160,1
99161,3
99162,4
99163,1
99164,1
99165,2
99166,4
99167,1
99168,1
99169,2
99170,2
99171,1
99172,3
99173,2
99174,2
99175,1
99176,1
99177,1
99178,1
99179,5
99180,1
99181,1
99182,1
99183,1
99184,2
99185,1
99186,1
99187,2
99188,7
99189,1
99190,4
99191,1
99192,2
99193,1
99194,5
99195,1
99196,1
99197,1
99198,1
99199,3
99200,2
99201,2
99202,2
99203,5
99204,1
99205,1
99206,5
99207,1
99208,1
99209,1
99210,5
99211,1
99212,2
99213,1
99214,1
99215,1
99216,2
99217,1
99218,3
99219,1
99220,1
99221,1
99222,2
99223,1
99224,1
99225,2
99226,1
99227,1
99228,2
99229,1
99230,1
99231,1
99232,1
99233,5
99234,1
99235,1
99236,1
99237,1
99238,1
99239,1
99240,1
99241,1
99242,1
99243,1
99244,2
99245,1
99246,3
99247,2
99248,1
99249,1
99250,1
99251,5
99252,1
99253,1
99254,1
99255,1
99256,4
99257,1
99258,1
99259,1
99260,1
99261,1
99262,2
99263,1
99264,1
99265,1
99266,2
99267,1
99268,1
99269,1
99270,1
99271,1
99272,3
99273,4
99274,4
99275,3
99276,4
99277,1
99278,1
99279,1
99280,1
99281,5
99282,3
99283,1
99284,3
99285,1
99286,3
99287,1
99288,1
99289,3
99290,1
99291,1
99292,1
99293,1
99294,1
99295,1
99296,1
99297,1
99298,1
99299,1
99300,5
99301,1
99302,1
99303,1
99304,1
99305,1
99306,6
99307,2
99308,5
99309,1
99310,1
99311,2
99312,1
99313,2
99314,1
99315,5
99316,1
99317,1
99318,3
99319,1
99320,6
99321,4
99322,1
99323,1
99324,11
99325,1
99326,1
99327,6
99328,2
99329,4
99330,3
99331,2
99332,1
99333,1
99334,1
99335,2
99336,1
99337,2
99338,1
99339,1
99340,1
99341,1
99342,4
99343,1
99344,4
99345,2
99346,1
99347,6
99348,2
99349,1
99350,1
99351,2
99352,1
99353,1
99354,8
99355,1
99356,2
99357,1
99358,1
99359,5
99360,1
99361,5
99362,1
99363,1
99364,1
99365,1
99366,1
99367,1
99368,3
99369,1
99370,1
99371,2
99372,1
99373,2
99374,4
99375,4
99376,5
99377,2
99378,2
99379,1
99380,2
99381,3
99382,2
99383,3
99384,1
99385,1
99386,1
99387,1
99388,1
99389,4
99390,1
99391,2
99392,5
99393,1
99394,1
99395,2
99396,3
99397,1
99398,7
99399,1
99400,3
99401,1
99402,2
99403,3
99404,6
99405,3
99406,2
99407,7
99408,3
99409,2
99410,2
99411,1
99412,3
99413,3
99414,1
99415,1
99416,1
99417,1
99418,1
99419,1
99420,1
99421,1
99422,3
99423,1
99424,1
99425,9
99426,1
99427,1
99428,2
99429,1
99430,2
99431,1
99432,1
99433,1
99434,1
99435,1
99436,1
99437,1
99438,1
99439,1
99440,4
99441,1
99442,1
99443,2
99444,4
99445,2
99446,2
99447,3
99448,3
99449,3
99450,3
99451,1
99452,3
99453,2
99454,2
99455,1
99456,1
99457,1
99458,2
99459,1
99460,1
99461,1
99462,1
99463,2
99464,1
99465,1
99466,2
99467,2
99468,1
99469,5
99470,2
99471,1
99472,2
99473,3
99474,1
99475,3
99476,3
99477,1
99478,2
99479,1
99480,6
99481,1
99482,1
99483,2
99484,1
99485,1
99486,2
99487,1
99488,1
99489,3
99490,1
99491,5
99492,1
99493,3
99494,1
99495,8
99496,1
99497,1
99498,3
99499,7
99500,2
99501,1
99502,1
99503,3
99504,1
99505,1
99506,2
99507,1
99508,2
99509,1
99510,1
99511,1
99512,2
99513,4
99514,3
99515,2
99516,1
99517,1
99518,1
99519,1
99520,2
99521,1
99522,1
99523,2
99524,1
99525,8
99526,1
99527,2
99528,5
99529,4
99530,1
99531,3
99532,2
99533,2
99534,1
99535,1
99536,3
99537,1
99538,3
99539,1
99540,1
99541,3
99542,1
99543,5
99544,1
99545,1
99546,5
99547,1
99548,2
99549,1
99550,1
99551,1
99552,1
99553,3
99554,1
99555,1
99556,1
99557,1
99558,1
99559,1
99560,2
99561,1
99562,2
99563,2
99564,8
99565,1
99566,5
99567,2
99568,1
99569,2
99570,1
99571,4
99572,1
99573,1
99574,1
99575,1
99576,2
99577,1
99578,1
99579,1
99580,2
99581,1
99582,1
99583,1
99584,1
99585,1
99586,1
99587,2
99588,1
99589,1
99590,3
99591,1
99592,1
99593,1
99594,1
99595,1
99596,1
99597,1
99598,1
99599,1
99600,2
99601,5
99602,1
99603,4
99604,1
99605,6
99606,4
99607,2
99608,3
99609,1
99610,5
99611,1
99612,1
99613,2
99614,1
99615,1
99616,1
99617,2
99618,3
99619,2
99620,1
99621,1
99622,1
99623,1
99624,2
99625,1
99626,5
99627,1
99628,1
99629,1
99630,2
99631,1
99632,1
99633,1
99634,5
99635,2
99636,1
99637,1
99638,1
99639,1
99640,1
99641,1
99642,6
99643,1
99644,3
99645,1
99646,1
99647,1
99648,2
99649,4
99650,3
99651,5
99652,1
99653,1
99654,2
99655,1
99656,6
99657,1
99658,1
99659,1
99660,1
99661,1
99662,5
99663,1
99664,2
99665,2
99666,2
99667,1
99668,2
99669,1
99670,1
99671,1
99672,1
99673,1
99674,2
99675,1
99676,2
99677,4
99678,3
99679,2
99680,1
99681,1
99682,1
99683,1
99684,2
99685,6
99686,4
99687,1
99688,1
99689,2
99690,1
99691,1
99692,1
99693,2
99694,7
99695,1
99696,1
99697,1
99698,5
99699,1
99700,2
99701,5
99702,2
99703,2
99704,2
99705,3
99706,2
99707,3
99708,3
99709,3
99710,1
99711,1
99712,3
99713,5
99714,2
99715,4
99716,1
99717,6
99718,3
99719,3
99720,1
99721,1
99722,6
99723,1
99724,11
99725,1
99726,2
99727,1
99728,2
99729,1
99730,1
99731,1
99732,1
99733,4
99734,4
99735,1
99736,1
99737,1
99738,2
99739,1
99740,2
99741,3
99742,3
99743,1
99744,7
99745,2
99746,1
99747,1
99748,1
99749,2
99750,2
99751,5
99752,1
99753,7
99754,1
99755,1
99756,2
99757,2
99758,3
99759,1
99760,4
99761,1
99762,2
99763,2
99764,2
99765,4
99766,1
99767,1
99768,2
99769,5
99770,2
99771,1
99772,1
99773,1
99774,2
99775,3
99776,1
99777,2
99778,2
99779,2
99780,1
99781,1
99782,1
99783,2
99784,7
99785,1
99786,9
99787,1
99788,3
99789,1
99790,1
99791,4
99792,1
99793,2
99794,5
99795,1
99796,3
99797,1
99798,1
99799,3
99800,5
99801,5
99802,1
99803,1
99804,1
99805,1
99806,1
99807,11
99808,1
99809,3
99810,2
99811,2
99812,1
99813,1
99814,1
99815,1
99816,1
99817,3
99818,1
99819,5
99820,5
99821,6
99822,1
99823,1
99824,4
99825,2
99826,2
99827,2
99828,2
99829,2
99830,2
99831,1
99832,2
99833,2
99834,1
99835,1
99836,2
99837,1
99838,1
99839,1
99840,2
99841,1
99842,5
99843,2
99844,1
99845,1
99846,1
99847,1
99848,1
99849,1
99850,1
99851,1
99852,1
99853,1
99854,1
99855,1
99856,5
99857,4
99858,1
99859,1
99860,3
99861,1
99862,3
99863,1
99864,2
99865,3
99866,1
99867,3
99868,1
99869,3
99870,1
99871,3
99872,1
99873,1
99874,1
99875,2
99876,2
99877,1
99878,4
99879,1
99880,1
99881,2
99882,4
99883,1
99884,1
99885,1
99886,1
99887,3
99888,1
99889,2
99890,2
99891,1
99892,3
99893,2
99894,5
99895,1
99896,2
99897,1
99898,1
99899,1
99900,1
99901,1
99902,3
99903,1
99904,2
99905,3
99906,1
99907,1
99908,9
99909,1
99910,1
99911,2
99912,1
99913,3
99914,1
99915,2
99916,2
99917,6
99918,1
99919,3
99920,2
99921,1
99922,2
99923,2
99924,1
99925,2
99926,4
99927,1
99928,6
99929,1
99930,4
99931,1
99932,1
99933,1
99934,2
99935,4
99936,2
99937,6
99938,1
99939,1
99940,3
99941,1
99942,1
99943,2
99944,1
99945,2
99946,2
99947,1
99948,1
99949,1
99950,1
99951,1
99952,1
99953,2
99954,1
99955,1
99956,1
99957,2
99958,2
99959,1
99960,1
99961,2
99962,1
99963,1
99964,1
99965,1
99966,1
99967,1
99968,2
99969,1
99970,2
99971,3
99972,1
99973,1
99974,1
99975,1
99976,3
99977,2
99978,1
99979,1
99980,2
99981,1
99982,4
99983,1
99984,1
99985,1
99986,1
99987,5
99988,11
99989,1
99990,3
99991,1
99992,3
99993,1
99994,4
99995,2
99996,3
99997,1
99998,3
99999,8
100000,1
100001,1
100002,3
100003,1
100004,1
100005,5
100006,14
100007,2
100008,3
100009,1
100010,1
100011,3
100012,2
100013,3
100014,2
100015,3
100016,1
100017,3
100018,2
100019,1
100020,1
100021,1
100022,7
100023,4
100024,1
100025,1
100026,3
100027,4
100028,1
100029,2
100030,2
100031,2
100032,2
100033,2
100034,4
100035,1
100036,2
100037,1
100038,1
100039,1
100040,1
100041,2
100042,1
100043,1
100044,1
100045,1
100046,1
100047,1
100048,4
100049,2
100050,5
100051,1
100052,2
100053,1
100054,1
100055,2
100056,2
100057,1
100058,2
100059,1
100060,1
100061,2
100062,4
100063,3
100064,1
100065,2
100066,2
100067,2
100068,3
100069,2
100070,4
100071,3
100072,4
100073,1
100074,6
100075,5
100076,2
100077,2
100078,1
100079,4
100080,2
100081,1
100082,2
100083,1
100084,3
100085,1
100086,1
100087,1
100088,4
100089,2
100090,5
100091,5
100092,1
100093,1
100094,1
100095,6
100096,10
100097,5
100098,3
100099,1
100100,2
100101,1
100102,1
100103,2
100104,3
100105,2
100106,4
100107,1
100108,1
100109,1
100110,1
100111,3
100112,5
100113,1
100114,2
100115,1
100116,1
100117,3
100118,1
100119,1
100120,2
100121,1
100122,3
100123,1
100124,2
100125,1
100126,1
100127,1
100128,1
100129,2
100130,2
100131,3
100132,3
100133,3
100134,1
100135,3
100136,1
100137,3
100138,1
100139,5
100140,1
100141,2
100142,1
100143,2
100144,2
100145,2
100146,2
100147,1
100148,1
100149,2
100150,1
100151,2
100152,1
100153,7
100154,1
100155,1
100156,2
100157,1
100158,2
100159,4
100160,1
100161,2
100162,1
100163,1
100164,2
100165,1
100166,2
100167,4
100168,1
100169,1
100170,1
100171,1
100172,1
100173,1
100174,4
100175,1
100176,1
100177,3
100178,1
100179,1
100180,3
100181,2
100182,1
100183,1
100184,3
100185,2
100186,1
100187,2
100188,2
100189,2
100190,1
100191,1
100192,1
100193,2
100194,2
100195,2
100196,1
100197,1
100198,2
100199,1
100200,2
100201,3
100202,1
